product_id,image_path,colour,design,title,price,fabric,brand,seg_path,design_source
3PRDY25V514S_999,images/3PRDY25V514S_999.JPG,green,printed,Printed Lawn Shirt,2245,Lawn,Sapphire,images_seg/3PRDY25V514S_999.png,title
3PDFW25V1125_999,images/3PDFW25V1125_999.JPG,yellow,printed,Printed Arabic Lawn Shirt,2093,Arabic Lawn,Sapphire,images_seg/3PDFW25V1125_999.png,title
3PDFW25V1141_999,images/3PDFW25V1141_999.JPG,green,embroidered,Embroidered Lawn Viscose Shirt,2793,Lawn Viscose,Sapphire,images_seg/3PDFW25V1141_999.png,title
3PDFW25V1144_999,images/3PDFW25V1144_999.JPG,pink,embroidered,Embroidered Lawn Viscose Shirt,2394,Lawn Viscose,Sapphire,images_seg/3PDFW25V1144_999.png,title
3PDFW25V1148_999,images/3PDFW25V1148_999.JPG,white,embroidered,Embroidered Lawn Viscose Shirt,2793,Lawn Viscose,Sapphire,images_seg/3PDFW25V1148_999.png,title
3PCDFW25V195_999,images/3PCDFW25V195_999.JPG,pink,printed,Printed Arabic Lawn Shirt,1743,Arabic Lawn,Sapphire,images_seg/3PCDFW25V195_999.png,title
3PCDFW25V193_999,images/3PCDFW25V193_999.JPG,purple,printed,Printed Arabic Lawn Shirt,1743,Arabic Lawn,Sapphire,images_seg/3PCDFW25V193_999.png,title
SDEPRW25V226_999,images/SDEPRW25V226_999.JPG,black,embroidered,Embroidered Lawn Viscose Shirt,3913,Lawn Viscose,Sapphire,images_seg/SDEPRW25V226_999.png,title
SDEPRW25V223_999,images/SDEPRW25V223_999.JPG,green,embroidered,Embroidered Lawn Shirt,4613,Textured Lawn,Sapphire,images_seg/SDEPRW25V223_999.png,title
2STPRW25V241_999,images/2STPRW25V241_999.JPG,white,printed,Printed Lawn Shirt,2154,Textured Lawn,Sapphire,images_seg/2STPRW25V241_999.png,title
2STPRW25V242_999,images/2STPRW25V242_999.JPG,pink,printed,Printed Lawn Shirt,2154,Textured Lawn,Sapphire,images_seg/2STPRW25V242_999.png,title
PRESTW25V215_999,images/PRESTW25V215_999.JPG,blue,embroidered,Embroidered Lawn Shirt,2754,Textured Lawn,Sapphire,images_seg/PRESTW25V215_999.png,title
PRESTW25V214_999,images/PRESTW25V214_999.JPG,blue,embroidered,Embroidered Lawn Shirt,3354,Textured Lawn,Sapphire,images_seg/PRESTW25V214_999.png,title
2STPRW25V247_999,images/2STPRW25V247_999.JPG,yellow,printed,Printed Lawn Shirt,2513,Textured Lawn,Sapphire,images_seg/2STPRW25V247_999.png,title
2STPRW25V243_999,images/2STPRW25V243_999.JPG,brown,printed,Printed Lawn Shirt,1974,Textured Lawn,Sapphire,images_seg/2STPRW25V243_999.png,title
2STPRW25V248_999,images/2STPRW25V248_999.JPG,white,printed,Printed Lawn Shirt,2513,Textured Lawn,Sapphire,images_seg/2STPRW25V248_999.png,title
SDEPRW25V231_999,images/SDEPRW25V231_999.JPG,black,printed,Printed Lawn Viscose Shirt,2793,Lawn Viscose,Sapphire,images_seg/SDEPRW25V231_999.png,title
SDEPRW25V227_999,images/SDEPRW25V227_999.JPG,black,embroidered,Embroidered Lawn Viscose Shirt,3913,Lawn Viscose,Sapphire,images_seg/SDEPRW25V227_999.png,title
SDEPRW25V221_999,images/SDEPRW25V221_999.JPG,pink,embroidered,Embroidered Lawn Shirt,4613,Textured Lawn,Sapphire,images_seg/SDEPRW25V221_999.png,title
3PCDFW25V247_999,images/3PCDFW25V247_999.JPG,black,embroidered,Embroidered Lawn Shirt,2154,Textured Lawn,Sapphire,images_seg/3PCDFW25V247_999.png,title
0FSTLXS25V34_999,images/0FSTLXS25V34_999.JPG,peach,embroidered,2 Piece - Embroidered Karandi Suit,13794,Blended Textured Karandi,Sapphire,images_seg/0FSTLXS25V34_999.png,title
F3SFLXS25V34_999,images/F3SFLXS25V34_999.JPG,yellow,embroidered,3 Piece - Embroidered Raw Silk Suit,21354,Raw Silk,Sapphire,images_seg/F3SFLXS25V34_999.png,title
03PEPRW25V27_999,images/03PEPRW25V27_999.JPG,black,embroidered,Embroidered Cambric Shirt,3954,Cambric,Sapphire,images_seg/03PEPRW25V27_999.png,title
3PRSG25V319S_999,images/3PRSG25V319S_999.JPG,brown,embroidered,Embroidered Lawn Shirt,6993,Textured Lawn,Sapphire,images_seg/3PRSG25V319S_999.png,title
3PESDW25V211_999,images/3PESDW25V211_999.JPG,green,embroidered,Embroidered Lawn Shirt,4554,Textured Lawn,Sapphire,images_seg/3PESDW25V211_999.png,title
03PEPRW25V22_999,images/03PEPRW25V22_999.JPG,white,embroidered,Embroidered Cambric Shirt,4193,Cambric,Sapphire,images_seg/03PEPRW25V22_999.png,title
03PCDFW25V27_999,images/03PCDFW25V27_999.JPG,black,embroidered,Embroidered Lawn Shirt,2303,Lawn,Sapphire,images_seg/03PCDFW25V27_999.png,title
F3SFLXS25V31_999,images/F3SFLXS25V31_999.JPG,black,embroidered,3 Piece - Embroidered Zari Jacquard Suit,23994,Zari Jacquard,Sapphire,images_seg/F3SFLXS25V31_999.png,title
2SDEPRW25V25_999,images/2SDEPRW25V25_999.JPG,green,embroidered,Embroidered Lawn Viscose Shirt,3913,Lawn Viscose,Sapphire,images_seg/2SDEPRW25V25_999.png,title
TEMARLW25V26_999,images/TEMARLW25V26_999.JPG,blue,embroidered,Embroidered Cotton Shirt,2994,Textured Cotton,Sapphire,images_seg/TEMARLW25V26_999.png,title
00T1SLW25V28_999,images/00T1SLW25V28_999.JPG,pink,printed,Printed Silk Shirt,6293,Blended Satin,Sapphire,images_seg/00T1SLW25V28_999.png,title
3PCDFW25V233_999,images/3PCDFW25V233_999.JPG,yellow,embroidered,Embroidered Lawn Shirt,2513,Lawn,Sapphire,images_seg/3PCDFW25V233_999.png,title
3PCDFW25V224_999,images/3PCDFW25V224_999.JPG,purple,printed,Printed Lawn Viscose Shirt,1794,Lawn Viscose,Sapphire,images_seg/3PCDFW25V224_999.png,title
3PCDFW25V235_999,images/3PCDFW25V235_999.JPG,yellow,embroidered,Embroidered Lawn Shirt,2154,Lawn,Sapphire,images_seg/3PCDFW25V235_999.png,title
03PESDW25V29_999,images/03PESDW25V29_999.JPG,pink,embroidered,Embroidered Lawn Shirt,4893,Textured Lawn,Sapphire,images_seg/03PESDW25V29_999.png,title
03PEPRW25V21_999,images/03PEPRW25V21_999.JPG,green,printed,Printed Cambric Shirt,3213,Cambric,Sapphire,images_seg/03PEPRW25V21_999.png,title
0FSTLXW25V23_999,images/0FSTLXW25V23_999.JPG,blue,embroidered,3 Piece - Embroidered Cotton Net Suit,8994,Silk Cotton Net,Sapphire,images_seg/0FSTLXW25V23_999.png,title
F3SFLXS25V19_999,images/F3SFLXS25V19_999.JPG,green,embroidered,3 Piece - Embroidered Raw Silk Suit,15594,Raw Silk,Sapphire,images_seg/F3SFLXS25V19_999.png,title
3PCDFW25V234_999,images/3PCDFW25V234_999.JPG,purple,embroidered,Embroidered Lawn Shirt,2513,Lawn,Sapphire,images_seg/3PCDFW25V234_999.png,title
03PCDFW25V22_999,images/03PCDFW25V22_999.JPG,green,embroidered,Embroidered Lawn Shirt,2513,Lawn,Sapphire,images_seg/03PCDFW25V22_999.png,title
03PCDFW25V26_999,images/03PCDFW25V26_999.JPG,blue,embroidered,Embroidered Lawn Shirt,2513,Lawn,Sapphire,images_seg/03PCDFW25V26_999.png,title
3PCDFW25V246_999,images/3PCDFW25V246_999.JPG,brown,embroidered,Embroidered Lawn Shirt,2513,Textured Lawn,Sapphire,images_seg/3PCDFW25V246_999.png,title
FSTLXS25V110_999,images/FSTLXS25V110_999.JPG,grey,embroidered,3 Piece - Embroidered Raw Silk Suit,12594,Viscose Raw Silk,Sapphire,images_seg/FSTLXS25V110_999.png,title
03PEPRW25V26_999,images/03PEPRW25V26_999.JPG,beige,printed,Printed Cambric Shirt,3213,Cambric,Sapphire,images_seg/03PEPRW25V26_999.png,title
0FSTLXW25V21_999,images/0FSTLXW25V21_999.JPG,lilac,embroidered,3 Piece - Embroidered Cotton Net Suit,10493,Silk Cotton Net,Sapphire,images_seg/0FSTLXW25V21_999.png,title
03PCDFW25V25_999,images/03PCDFW25V25_999.JPG,green,embroidered,Embroidered Lawn Shirt,2154,Lawn,Sapphire,images_seg/03PCDFW25V25_999.png,title
3PRSG25V324S_999,images/3PRSG25V324S_999.JPG,blue,embroidered,Embroidered Lawn Shirt,6993,Textured Lawn,Sapphire,images_seg/3PRSG25V324S_999.png,title
00T1SLW25V22_999,images/00T1SLW25V22_999.JPG,green,printed,Printed Silk Kaftan,6293,Blended Satin,Sapphire,images_seg/00T1SLW25V22_999.png,title
F3SFLX25V112_999,images/F3SFLX25V112_999.JPG,red,embroidered,3 Piece - Embroidered Cotton Net Suit,12594,Silk Cotton Net,Sapphire,images_seg/F3SFLX25V112_999.png,title
0FSTLXS25V31_999,images/0FSTLXS25V31_999.JPG,green,embroidered,2 Piece - Embroidered Karandi Suit,13794,Blended Textured Karandi,Sapphire,images_seg/0FSTLXS25V31_999.png,title
F3SFLXS25V35_999,images/F3SFLXS25V35_999.JPG,white,embroidered,3 Piece - Embroidered Chiffon Suit,19794,Crinkle Chiffon,Sapphire,images_seg/F3SFLXS25V35_999.png,title
3PCDFW25V240_999,images/3PCDFW25V240_999.JPG,green,embroidered,Embroidered Lawn Shirt,2154,Lawn,Sapphire,images_seg/3PCDFW25V240_999.png,title
03PCDFW25V28_999,images/03PCDFW25V28_999.JPG,green,embroidered,Embroidered Lawn Shirt,2154,Lawn,Sapphire,images_seg/03PCDFW25V28_999.png,title
F3SFLXS25V38_999,images/F3SFLXS25V38_999.JPG,black,embroidered,3 Piece - Embroidered Zari Jacquard Suit,23994,Zari Jacquard,Sapphire,images_seg/F3SFLXS25V38_999.png,title
2SDEPRW25V27_999,images/2SDEPRW25V27_999.jpg,green,embroidered,Embroidered Cambric Shirt,4193,Cambric,Sapphire,images_seg/2SDEPRW25V27_999.png,title
2SDEPRW2527T_999,images/2SDEPRW2527T_999.jpg,pink,printed,Printed Cambric Gharara,2093,Cambric,Sapphire,images_seg/2SDEPRW2527T_999.png,title
2STESDW25V28_999,images/2STESDW25V28_999.jpg,green,embroidered,Embroidered Cotton Shirt,4193,Textured Cotton,Sapphire,images_seg/2STESDW25V28_999.png,title
03PPRW25V219_999,images/03PPRW25V219_999.JPG,blue,printed,Printed Lawn Viscose Shirt,2303,Lawn Viscose,Sapphire,images_seg/03PPRW25V219_999.png,title
03PPRW25V222_999,images/03PPRW25V222_999.JPG,black,printed,Printed Lawn Viscose Shirt,2303,Lawn Viscose,Sapphire,images_seg/03PPRW25V222_999.png,title
0TSTSLW25V22_999,images/0TSTSLW25V22_999.JPG,purple,printed,2 Piece - Printed Silk Suit,6993,Blended Grip,Sapphire,images_seg/0TSTSLW25V22_999.png,title
00PRSTW25V23_999,images/00PRSTW25V23_999.JPG,black,solid,Solid Seersucker Shirt,3493,Seersucker,Sapphire,images_seg/00PRSTW25V23_999.png,title
2STESDW25V26_999,images/2STESDW25V26_999.JPG,pink,embroidered,Embroidered Cotton Shirt,3213,Textured Cotton,Sapphire,images_seg/2STESDW25V26_999.png,title
00PRSTW25V21_999,images/00PRSTW25V21_999.JPG,blue,solid,Solid Seersucker Shirt,3493,Seersucker,Sapphire,images_seg/00PRSTW25V21_999.png,title
SDEPRW25V234_999,images/SDEPRW25V234_999.JPG,green,embroidered,Embroidered Cotton Shirt,4613,Textured Cotton,Sapphire,images_seg/SDEPRW25V234_999.png,title
00PRSTW25V25_999,images/00PRSTW25V25_999.JPG,blue,printed,Printed Seersucker Shirt,3493,Seersucker,Sapphire,images_seg/00PRSTW25V25_999.png,title
0TSTSLW25V27_999,images/0TSTSLW25V27_999.JPG,yellow,printed,2 Piece - Printed Silk Suit,6594,Blended Satin,Sapphire,images_seg/0TSTSLW25V27_999.png,title
03PPRW25V218_999,images/03PPRW25V218_999.JPG,beige,printed,Printed Lawn Viscose Shirt,2303,Lawn Viscose,Sapphire,images_seg/03PPRW25V218_999.png,title
TEFRAGW25V21_999,images/TEFRAGW25V21_999.JPG,pink,printed,Printed Arabic Lawn Shirt,2394,Arabic Lawn,Sapphire,images_seg/TEFRAGW25V21_999.png,title
SDEPRW25V236_999,images/SDEPRW25V236_999.JPG,black,embroidered,Embroidered Cotton Shirt,4194,Textured Cotton,Sapphire,images_seg/SDEPRW25V236_999.png,title
2STPRW25V218_999,images/2STPRW25V218_999.JPG,brown,printed,Printed Cambric Shirt,2653,Cambric,Sapphire,images_seg/2STPRW25V218_999.png,title
TEFRAGW25V23_999,images/TEFRAGW25V23_999.JPG,green,printed,Printed Arabic Lawn Shirt,2793,Arabic Lawn,Sapphire,images_seg/TEFRAGW25V23_999.png,title
0TSTSLW25V25_999,images/0TSTSLW25V25_999.JPG,beige,printed,2 Piece - Printed Silk Suit,6594,Blended Satin,Sapphire,images_seg/0TSTSLW25V25_999.png,title
0TSTSLW25V23_999,images/0TSTSLW25V23_999.JPG,beige,printed,2 Piece - Printed Silk Suit,7693,Blended Grip,Sapphire,images_seg/0TSTSLW25V23_999.png,title
2STESDW25V22_999,images/2STESDW25V22_999.JPG,yellow,embroidered,Embroidered Cotton Shirt,3954,Textured Cotton,Sapphire,images_seg/2STESDW25V22_999.png,title
03PPRW25V217_999,images/03PPRW25V217_999.JPG,white,printed,Printed Lawn Viscose Shirt,2303,Lawn Viscose,Sapphire,images_seg/03PPRW25V217_999.png,title
2STPRW25V220_999,images/2STPRW25V220_999.JPG,yellow,printed,Printed Cambric Shirt,2754,Cambric,Sapphire,images_seg/2STPRW25V220_999.png,title
0TSTSLW25V26_999,images/0TSTSLW25V26_999.JPG,green,printed,2 Piece - Printed Silk Suit,7693,Blended Satin,Sapphire,images_seg/0TSTSLW25V26_999.png,title
2SDEPRW25V24_999,images/2SDEPRW25V24_999.JPG,green,embroidered,Embroidered Cambric Shirt,4613,Cambric,Sapphire,images_seg/2SDEPRW25V24_999.png,title
0TSTSLW25V24_999,images/0TSTSLW25V24_999.JPG,pink,printed,2 Piece - Printed Silk Suit,7693,Blended Grip,Sapphire,images_seg/0TSTSLW25V24_999.png,title
2STPRW25V224_999,images/2STPRW25V224_999.JPG,maroon,printed,Printed Cambric Shirt,3213,Cambric,Sapphire,images_seg/2STPRW25V224_999.png,title
SDEPRW25V240_999,images/SDEPRW25V240_999.JPG,purple,embroidered,Embroidered Cotton Shirt,3594,Textured Cotton,Sapphire,images_seg/SDEPRW25V240_999.png,title
TEFRAGW25V26_999,images/TEFRAGW25V26_999.JPG,peach,printed,Printed Arabic Lawn Shirt,2394,Arabic Lawn,Sapphire,images_seg/TEFRAGW25V26_999.png,title
03PPRW25V223_999,images/03PPRW25V223_999.JPG,green,printed,Printed Lawn Viscose Shirt,2303,Lawn Viscose,Sapphire,images_seg/03PPRW25V223_999.png,title
2STESDW25V25_999,images/2STESDW25V25_999.JPG,black,embroidered,Embroidered Cotton Shirt,3954,Textured Cotton,Sapphire,images_seg/2STESDW25V25_999.png,title
2SDEPRW25V23_999,images/2SDEPRW25V23_999.JPG,white,embroidered,Embroidered Cambric Shirt,3913,Cambric,Sapphire,images_seg/2SDEPRW25V23_999.png,title
SDEPRW25V238_999,images/SDEPRW25V238_999.JPG,green,embroidered,Embroidered Cotton Shirt,5313,Textured Cotton,Sapphire,images_seg/SDEPRW25V238_999.png,title
2STESDW25V21_999,images/2STESDW25V21_999.JPG,blue,embroidered,Embroidered Cotton Shirt,3913,Textured Cotton,Sapphire,images_seg/2STESDW25V21_999.png,title
003PPRW25V11_999,images/003PPRW25V11_999.JPG,blue,printed,Printed Arabic Lawn Shirt,1995,Arabic Lawn,Sapphire,images_seg/003PPRW25V11_999.png,title
3PRDF25V553S_999,images/3PRDF25V553S_999.JPG,green,embroidered,Embroidered Lawn Shirt,3294,Lawn,Sapphire,images_seg/3PRDF25V553S_999.png,title
3PCDFW25V187_999,images/3PCDFW25V187_999.JPG,pink,jacquard,Printed Dobby Shirt,2093,Dobby,Sapphire,images_seg/3PCDFW25V187_999.png,title
3PDFW25V1138_999,images/3PDFW25V1138_999.JPG,green,embroidered,Embroidered Lawn Viscose Shirt,2793,Lawn Viscose,Sapphire,images_seg/3PDFW25V1138_999.png,title
3PDFW25V1128_999,images/3PDFW25V1128_999.JPG,green,printed,Printed Arabic Lawn Shirt,1743,Arabic Lawn,Sapphire,images_seg/3PDFW25V1128_999.png,title
3PDFW25V1124_999,images/3PDFW25V1124_999.JPG,grey,printed,Printed Arabic Lawn Shirt,1494,Arabic Lawn,Sapphire,images_seg/3PDFW25V1124_999.png,title
3PCDFW25V185_999,images/3PCDFW25V185_999.JPG,brown,jacquard,Printed Dobby Shirt,1974,Dobby,Sapphire,images_seg/3PCDFW25V185_999.png,title
3PDFW25V1145_999,images/3PDFW25V1145_999.JPG,blue,embroidered,Embroidered Lawn Viscose Shirt,2793,Lawn Viscose,Sapphire,images_seg/3PDFW25V1145_999.png,title
2STSDW25V160_999,images/2STSDW25V160_999.JPG,blue,jacquard,Solid Dobby Shirt,3493,Dobby,Sapphire,images_seg/2STSDW25V160_999.png,title
2STSDW25V157_999,images/2STSDW25V157_999.JPG,beige,jacquard,Solid Dobby Shirt,4193,Dobby,Sapphire,images_seg/2STSDW25V157_999.png,title
3PDFW25V1127_999,images/3PDFW25V1127_999.JPG,black,printed,Printed Arabic Lawn Shirt,1743,Arabic Lawn,Sapphire,images_seg/3PDFW25V1127_999.png,title
SDEPRW25V119_999,images/SDEPRW25V119_999.JPG,grey,embroidered,Embroidered Arabic Lawn Shirt,3495,Arabic Lawn,Sapphire,images_seg/SDEPRW25V119_999.png,title
2SPRW25V1116_999,images/2SPRW25V1116_999.JPG,blue,printed,Printed Lawn Shirt,2094,Lawn,Sapphire,images_seg/2SPRW25V1116_999.png,title
2PRD25V418ST_999,images/2PRD25V418ST_999.JPG,blue,printed,Printed Arabic Lawn Shirt,2443,Arabic Lawn,Sapphire,images_seg/2PRD25V418ST_999.png,title
2SPRW25V1114_999,images/2SPRW25V1114_999.JPG,white,printed,Printed Lawn Shirt,2443,Lawn,Sapphire,images_seg/2SPRW25V1114_999.png,title
2SPRW25V1115_999,images/2SPRW25V1115_999.JPG,blue,printed,Printed Lawn Shirt,3143,Lawn,Sapphire,images_seg/2SPRW25V1115_999.png,title
2PRD25V419ST_999,images/2PRD25V419ST_999.JPG,green,printed,Printed Arabic Lawn Shirt,2303,Arabic Lawn,Sapphire,images_seg/2PRD25V419ST_999.png,title
2SEPRW25V182_999,images/2SEPRW25V182_999.JPG,grey,embroidered,Embroidered Lawn Shirt,2394,Textured Lawn,Sapphire,images_seg/2SEPRW25V182_999.png,title
2SEPRW25V181_999,images/2SEPRW25V181_999.JPG,black,embroidered,Embroidered Lawn Shirt,2793,Textured Lawn,Sapphire,images_seg/2SEPRW25V181_999.png,title
2PRD25V424ST_999,images/2PRD25V424ST_999.JPG,pink,jacquard,Solid Arabic Jacquard Shirt,2793,Arabic Self Jacquard Leno,Sapphire,images_seg/2PRD25V424ST_999.png,title
SDEPRW25V156_999,images/SDEPRW25V156_999.JPG,black,embroidered,Embroidered Cambric Shirt,5994,Cambric,Sapphire,images_seg/SDEPRW25V156_999.png,title
2PRD25V420ST_999,images/2PRD25V420ST_999.JPG,yellow,printed,Printed Arabic Lawn Shirt,1974,Arabic Lawn,Sapphire,images_seg/2PRD25V420ST_999.png,title
SDEPRW25V120_999,images/SDEPRW25V120_999.JPG,purple,embroidered,Embroidered Arabic Lawn Shirt,3294,Arabic Lawn,Sapphire,images_seg/SDEPRW25V120_999.png,title
SDEPRW25V122_999,images/SDEPRW25V122_999.JPG,maroon,embroidered,Embroidered Arabic Lawn Shirt,3894,Arabic Lawn,Sapphire,images_seg/SDEPRW25V122_999.png,title
SDEPRW25V124_999,images/SDEPRW25V124_999.JPG,green,embroidered,Embroidered Arabic Lawn Shirt,3245,Arabic Lawn,Sapphire,images_seg/SDEPRW25V124_999.png,title
3PDFW25V1168_999,images/3PDFW25V1168_999.jpg,beige,embroidered,Embroidered Dobby Shirt,3245,Dobby,Sapphire,images_seg/3PDFW25V1168_999.png,title
03PPRW25V147_999,images/03PPRW25V147_999.jpg,green,printed,Printed Crosshatch Shirt,2394,Cross Hatch,Sapphire,images_seg/03PPRW25V147_999.png,title
3PCDFW25V151_999,images/3PCDFW25V151_999.JPG,blue,embroidered,Embroidered Lawn Shirt,2394,Lawn,Sapphire,images_seg/3PCDFW25V151_999.png,title
2STPRW25V173_999,images/2STPRW25V173_999.JPG,white,jacquard,Printed Dobby Shirt,2394,Dobby,Sapphire,images_seg/2STPRW25V173_999.png,title
2STPRW25V180_999,images/2STPRW25V180_999.JPG,white,jacquard,Printed Dobby Shirt,2394,Dobby,Sapphire,images_seg/2STPRW25V180_999.png,title
3PEPRW25V110_999,images/3PEPRW25V110_999.JPG,yellow,printed,Printed Arabic Lawn Shirt,1995,Arabic Lawn,Sapphire,images_seg/3PEPRW25V110_999.png,title
03PPRW25V143_999,images/03PPRW25V143_999.JPG,brown,printed,Printed Crosshatch Shirt,2394,Cross Hatch,Sapphire,images_seg/03PPRW25V143_999.png,title
03PPRW25V146_999,images/03PPRW25V146_999.JPG,green,printed,Printed Crosshatch Shirt,1974,Cross Hatch,Sapphire,images_seg/03PPRW25V146_999.png,title
03PPRW25V136_999,images/03PPRW25V136_999.JPG,grey,printed,Printed Arabic Lawn Shirt,2094,Arabic Lawn,Sapphire,images_seg/03PPRW25V136_999.png,title
03PPRW25V135_999,images/03PPRW25V135_999.JPG,maroon,printed,Printed Arabic Lawn Shirt,1745,Arabic Lawn,Sapphire,images_seg/03PPRW25V135_999.png,title
0PFESTW25V18_999,images/0PFESTW25V18_999.JPG,blue,embroidered,Embroidered Cambric Shirt,3294,Cambric,Sapphire,images_seg/0PFESTW25V18_999.png,title
3PDFW25V1107_999,images/3PDFW25V1107_999.JPG,green,printed,Printed Lawn Shirt,1494,Lawn,Sapphire,images_seg/3PDFW25V1107_999.png,title
0PFESTW25V11_999,images/0PFESTW25V11_999.JPG,black,embroidered,Embroidered Cambric Shirt,3594,Cambric,Sapphire,images_seg/0PFESTW25V11_999.png,title
002PCHWW252S_999,images/002PCHWW252S_999.JPG,pink,jacquard,Solid Dobby Shirt,1995,Dobby,Sapphire,images_seg/002PCHWW252S_999.png,title
3PCDFW25V155_999,images/3PCDFW25V155_999.JPG,green,embroidered,Embroidered Lawn Shirt,1995,Lawn,Sapphire,images_seg/3PCDFW25V155_999.png,title
3PRDF25V458S_999,images/3PRDF25V458S_999.JPG,yellow,embroidered,Embroidered Lawn Shirt,4193,Textured Lawn,Sapphire,images_seg/3PRDF25V458S_999.png,title
03PPRW25V134_999,images/03PPRW25V134_999.JPG,black,printed,Printed Arabic Lawn Shirt,2094,Arabic Lawn,Sapphire,images_seg/03PPRW25V134_999.png,title
3PDFW25V1173_999,images/3PDFW25V1173_999.JPG,green,embroidered,Embroidered Jacquard Shirt,4194,Cotton Jacquard,Sapphire,images_seg/3PDFW25V1173_999.png,title
2SESDW25V125_999,images/2SESDW25V125_999.JPG,yellow,embroidered,Embroidered Jacquard Shirt,2995,Cotton Jacquard,Sapphire,images_seg/2SESDW25V125_999.png,title
2STPRW25V179_999,images/2STPRW25V179_999.JPG,white,jacquard,Printed Dobby Shirt,1995,Dobby,Sapphire,images_seg/2STPRW25V179_999.png,title
002PCHWW253S_999,images/002PCHWW253S_999.JPG,pink,jacquard,Solid Dobby Top,1745,Dobby,Sapphire,images_seg/002PCHWW253S_999.png,title
2STPRW25V177_999,images/2STPRW25V177_999.JPG,black,jacquard,Printed Dobby Shirt,2394,Dobby,Sapphire,images_seg/2STPRW25V177_999.png,title
03PPRW25V142_999,images/03PPRW25V142_999.JPG,black,printed,Printed Crosshatch Shirt,2394,Cross Hatch,Sapphire,images_seg/03PPRW25V142_999.png,title
03PPRW25V141_999,images/03PPRW25V141_999.JPG,beige,printed,Printed Crosshatch Shirt,1995,Cross Hatch,Sapphire,images_seg/03PPRW25V141_999.png,title
3PEPRW25V113_999,images/3PEPRW25V113_999.JPG,yellow,embroidered,Embroidered Arabic Lawn Shirt,2245,Arabic Lawn,Sapphire,images_seg/3PEPRW25V113_999.png,title
3PDFW25V1111_999,images/3PDFW25V1111_999.JPG,green,printed,Printed Lawn Shirt,1494,Textured Lawn,Sapphire,images_seg/3PDFW25V1111_999.png,title
03PPRW25V138_999,images/03PPRW25V138_999.JPG,blue,printed,Printed Arabic Lawn Shirt,2094,Arabic Lawn,Sapphire,images_seg/03PPRW25V138_999.png,title
3T3PSLW25V13_999,images/3T3PSLW25V13_999.JPG,blue,printed,3 Piece - Printed Silk Suit,6495,Blended Grip,Sapphire,images_seg/3T3PSLW25V13_999.png,title
2STPRW25V168_999,images/2STPRW25V168_999.JPG,beige,printed,Printed Arabic Lawn Shirt,1495,Arabic Lawn,Sapphire,images_seg/2STPRW25V168_999.png,title
